x_coordinate,y_coordinate,Azimuth,Elevation,Beam Strength(dB),Beam Number
5.0,2.0,256.4462869828024,41.38456520344154,-20.0,8.0
1.0,3.0,317.029915372147,67.98453900404559,-24.0,10.0
3.0,3.0,49.635696854916894,29.29152929943038,-30.0,1.0
6.0,6.0,50.26631231005954,1.8564095674138226,-26.0,1.0
7.0,5.0,251.33809738901454,5.66021344386726,-21.0,8.0
5.0,3.0,351.8082869109075,85.36913722445058,-30.0,11.0
5.0,2.0,292.78793686064904,58.66167120824242,-29.0,9.0
7.0,4.0,92.23813010723352,5.543672705643981,-21.0,3.0
7.0,6.0,42.03597320373067,69.48847954344703,-24.0,1.0
0.0,4.0,182.2979527756582,84.34121301902472,-27.0,6.0
3.0,7.0,146.96662010833165,65.77545418139606,-23.0,4.0
5.0,6.0,343.78495554240465,64.33411193286653,-23.0,11.0
0.0,4.0,174.72694808325366,75.73553351258172,-26.0,5.0
7.0,7.0,189.18138652937168,80.45726765519642,-30.0,6.0
5.0,4.0,342.74163149520507,35.03760815089904,-20.0,11.0
3.0,6.0,282.28335146494373,11.672365693776896,-29.0,9.0
7.0,5.0,267.67974058729914,21.659133702428743,-25.0,8.0
1.0,0.0,35.2580867676665,18.41605752560883,-29.0,1.0
7.0,7.0,188.54650907551277,54.14240044040984,-26.0,6.0
3.0,7.0,233.11156607732295,69.2877094936683,-29.0,7.0
5.0,5.0,74.37291771570099,18.113965044837038,-26.0,2.0
5.0,2.0,202.57034730273816,4.323707354470341,-22.0,6.0
3.0,7.0,263.1909502889046,8.196573484180291,-29.0,8.0
3.0,3.0,126.48074012210216,65.47072892967246,-27.0,4.0
6.0,4.0,86.0860734950874,89.57140698410963,-25.0,2.0
4.0,4.0,9.906074438247487,59.701300594212846,-28.0,0.0
7.0,6.0,63.50470178314236,60.64967561506968,-22.0,2.0
5.0,6.0,322.8154995640986,52.49217810575061,-28.0,10.0
2.0,5.0,170.69399608409515,39.60123825443419,-27.0,5.0
2.0,1.0,300.35113061280657,14.738762194600604,-20.0,10.0
6.0,3.0,141.8479044613701,88.61216089133677,-28.0,4.0
0.0,6.0,293.95556190638155,54.72324014480074,-27.0,9.0
3.0,6.0,236.18965984469645,72.73714587128616,-27.0,7.0
7.0,5.0,195.215664268284,19.422844882962732,-26.0,6.0
3.0,4.0,345.42047977934016,20.60318079730578,-24.0,11.0
4.0,3.0,265.20545139739414,2.377062198345199,-26.0,8.0
1.0,7.0,89.937114014924,19.975727813934753,-23.0,2.0
6.0,4.0,253.95037778941895,52.040911745981134,-25.0,8.0
4.0,2.0,334.98515207632124,85.84594035890912,-25.0,11.0
0.0,0.0,141.5827174218909,85.70723682426446,-24.0,4.0
1.0,2.0,141.27918160427612,35.4813292926375,-29.0,4.0
4.0,4.0,30.489921721612426,85.14957836630107,-22.0,1.0
1.0,6.0,60.61552390408661,55.29201719769762,-24.0,2.0
1.0,4.0,102.69633660225706,77.78805498265278,-21.0,3.0
5.0,1.0,218.55179815774042,50.861659760890475,-23.0,7.0
0.0,7.0,148.785016308253,48.926887629555715,-27.0,4.0
6.0,2.0,179.05265389074341,49.890828424333804,-30.0,5.0
0.0,4.0,218.94250515380602,77.17725248981219,-29.0,7.0
6.0,2.0,207.8826311769548,41.554276193055045,-30.0,6.0
0.0,2.0,324.00562166765604,55.11368739742598,-22.0,10.0
7.0,0.0,294.23913385132306,70.71618811675197,-23.0,9.0
6.0,4.0,281.8179715258402,68.07631463835887,-21.0,9.0
4.0,7.0,121.04373100282572,11.59179094425085,-30.0,4.0
3.0,2.0,13.631637369124684,18.139504848995674,-26.0,0.0
6.0,4.0,166.97849977201093,11.374121426937718,-27.0,5.0
6.0,3.0,88.90320041433988,32.577657671039915,-29.0,2.0
2.0,5.0,116.33244528821143,85.557691603605,-24.0,3.0
5.0,2.0,233.0852275258177,22.284138623450314,-29.0,7.0
3.0,5.0,269.7642545692291,79.83973027822593,-22.0,8.0
3.0,0.0,270.1397880469516,76.39072433560776,-21.0,9.0
5.0,3.0,337.3790520110335,66.36803257210114,-26.0,11.0
4.0,1.0,198.68096339227475,50.37087734212085,-24.0,6.0
1.0,0.0,279.99954204941014,57.32913943433566,-20.0,9.0
4.0,1.0,334.2076672160875,74.8066435402052,-25.0,11.0
4.0,4.0,190.74221040581497,8.153197479579454,-24.0,6.0
1.0,3.0,355.55705207717125,68.86854255218122,-29.0,11.0
0.0,0.0,73.42042912208554,60.1147847991902,-20.0,2.0
2.0,2.0,346.6298057544466,16.156604044841274,-29.0,11.0
3.0,0.0,170.49401629132737,14.548354695704411,-22.0,5.0
1.0,5.0,57.48889189265898,46.618781072485945,-21.0,1.0
5.0,7.0,129.88369215604075,29.807747798153898,-28.0,4.0
5.0,2.0,339.34085399596023,9.633439381555158,-26.0,11.0
5.0,6.0,124.16071151670356,65.3255665257779,-25.0,4.0
7.0,2.0,38.85389153975753,50.67796044322673,-20.0,1.0
1.0,3.0,323.8031695339347,68.0457462274119,-28.0,10.0
3.0,0.0,67.09392370765042,78.81571256622593,-21.0,2.0
6.0,6.0,64.57345563039986,78.22650778293998,-29.0,2.0
0.0,7.0,160.8133503892556,84.48385920545337,-26.0,5.0
4.0,6.0,297.4233934899228,53.58224131213889,-21.0,9.0
6.0,4.0,35.52224325312518,12.619346212833868,-20.0,1.0
0.0,1.0,304.9648462692253,40.094681879350226,-23.0,10.0
0.0,5.0,136.7352832654451,43.94693453092954,-23.0,4.0
1.0,0.0,187.89261074502488,52.3193894582648,-21.0,6.0
5.0,1.0,104.39065387092613,64.11791451533925,-25.0,3.0
4.0,7.0,223.47104717511095,16.339161588115044,-21.0,7.0
6.0,3.0,316.24044000063066,9.218107550358457,-28.0,10.0
7.0,3.0,113.16934262202012,38.48712938009105,-22.0,3.0
3.0,0.0,268.5790506515717,10.620264642635206,-30.0,8.0
5.0,0.0,132.4078238595734,14.036059051544271,-21.0,4.0
3.0,6.0,181.9711859635597,9.3045817231268,-28.0,6.0
2.0,5.0,316.5538658472465,31.46914398924612,-23.0,10.0
5.0,3.0,109.16069735225255,68.71451399771065,-24.0,3.0
6.0,2.0,45.67609862636665,24.564378832496306,-20.0,1.0
1.0,1.0,35.76859363021627,70.85603002067735,-26.0,1.0
6.0,6.0,260.8773589061359,7.51543135803829,-22.0,8.0
6.0,2.0,71.2134055586137,4.756482382430293,-20.0,2.0
2.0,4.0,41.46246632047432,73.32561960067196,-29.0,1.0
6.0,5.0,183.62612346613923,87.87458739938195,-27.0,6.0
7.0,7.0,33.279580973857854,64.72811294587918,-28.0,1.0
6.0,2.0,162.54714248938575,69.44522657368776,-29.0,5.0
5.0,2.0,265.5312566161346,50.47413476689807,-20.0,8.0
2.0,5.0,186.96541751158608,23.1501954392221,-21.0,6.0
1.0,2.0,294.5570437184818,34.670562297714135,-25.0,9.0
5.0,4.0,225.06030718595932,9.576810980390057,-20.0,7.0
4.0,7.0,148.95829860679743,5.305737781729821,-28.0,4.0
0.0,2.0,181.5459104995669,79.59620302905223,-21.0,6.0
6.0,1.0,41.118535448959726,44.37755205242273,-26.0,1.0
1.0,2.0,5.634405064412305,27.930866938803568,-25.0,0.0
1.0,5.0,42.22882091554268,40.42427198642449,-27.0,1.0
7.0,2.0,5.562481746978997,87.32891235610492,-30.0,0.0
0.0,6.0,292.9692656491056,60.300631423134654,-25.0,9.0
2.0,2.0,273.5429044165795,23.06953202781012,-28.0,9.0
7.0,5.0,109.04154979121094,17.509923789143656,-26.0,3.0
0.0,2.0,212.06208645071396,66.67561979923317,-20.0,7.0
3.0,3.0,180.66700034063095,54.385090547431844,-23.0,6.0
4.0,0.0,94.94340457910032,72.79839022582804,-22.0,3.0
4.0,2.0,164.31330761035207,83.16265333478992,-22.0,5.0
1.0,4.0,284.80869719084654,42.487179519113496,-27.0,9.0
1.0,5.0,98.0181692992323,78.64481817094514,-27.0,3.0
0.0,4.0,127.39162815575817,3.550519224319555,-24.0,4.0
7.0,6.0,157.10544320033887,65.77387906887782,-26.0,5.0
4.0,7.0,314.5084809081397,83.87688240310192,-29.0,10.0
2.0,4.0,246.33020578184085,63.72596863861284,-20.0,8.0
4.0,5.0,282.93483291702455,0.9233649552709855,-25.0,9.0
4.0,1.0,13.221320417460886,63.06450226719145,-24.0,0.0
0.0,7.0,308.69333034296096,10.235564859791026,-21.0,10.0
1.0,0.0,36.17182295348508,35.989817114507986,-24.0,1.0
1.0,0.0,11.626253012824503,37.14543740415924,-27.0,0.0
2.0,1.0,138.5018943436218,31.761093063263605,-30.0,4.0
3.0,3.0,93.79446257603144,86.69212847606566,-29.0,3.0
1.0,7.0,129.19526904315308,13.423498452434275,-30.0,4.0
6.0,3.0,207.10786155836402,65.62825329595026,-23.0,6.0
2.0,0.0,60.76349697216874,6.151782011279071,-24.0,2.0
7.0,4.0,230.69218765981302,78.7063821386744,-26.0,7.0
4.0,4.0,345.9870855917319,58.83399003949688,-27.0,11.0
6.0,4.0,125.69046788787696,57.91872118493187,-26.0,4.0
6.0,4.0,323.81458425747667,68.24736924574056,-25.0,10.0
2.0,2.0,26.320675380726616,32.73163093836254,-20.0,0.0
5.0,1.0,252.87512058670535,45.75457804372645,-21.0,8.0
6.0,7.0,321.5750472049762,7.185774220887849,-27.0,10.0
7.0,5.0,71.29868541497743,3.4276845611714277,-22.0,2.0
4.0,4.0,19.568131761348152,82.1330471741633,-25.0,0.0
5.0,1.0,291.0025206216708,51.823329542733624,-25.0,9.0
6.0,5.0,218.43903470572724,58.54047016228069,-30.0,7.0
0.0,2.0,307.7027108079651,33.34931018611142,-21.0,10.0
7.0,6.0,216.25808916706666,44.877552658446014,-28.0,7.0
0.0,0.0,159.6221817878133,71.75200293637774,-22.0,5.0
2.0,1.0,156.77860645833144,32.631142125009006,-29.0,5.0
3.0,1.0,214.95200708652138,34.62172480578942,-25.0,7.0
4.0,1.0,118.96070930840033,7.924887823617866,-21.0,3.0
7.0,0.0,118.09878836536184,48.11877506728496,-26.0,3.0
3.0,1.0,224.39650350663948,6.363945504136863,-23.0,7.0
7.0,3.0,71.03406646062565,83.6237268442053,-21.0,2.0
3.0,3.0,307.15461280825366,2.6639831677754024,-20.0,10.0
3.0,7.0,47.21582112170219,87.92619283062636,-30.0,1.0
4.0,0.0,260.7773006274884,85.62487783371714,-24.0,8.0
2.0,1.0,73.34968730850547,51.37365692611297,-20.0,2.0
3.0,7.0,138.72654845253263,37.34662013085905,-29.0,4.0
4.0,6.0,168.5657594733121,50.77522511974433,-21.0,5.0
3.0,5.0,339.4281031044196,57.897293939691075,-28.0,11.0
6.0,6.0,169.36220884251733,6.953660987154907,-22.0,5.0
6.0,7.0,17.491829429062783,49.5285982201183,-29.0,0.0
3.0,6.0,313.94618948440825,13.192750539902061,-28.0,10.0
3.0,5.0,130.1838475590534,3.3387108156917025,-26.0,4.0
2.0,2.0,13.269681062353625,83.99913989228132,-22.0,0.0
7.0,5.0,233.69090056108666,18.184245476286442,-28.0,7.0
5.0,4.0,227.80442532627052,76.96651006284485,-29.0,7.0
0.0,4.0,228.9624597494783,18.653152626613064,-20.0,7.0
0.0,1.0,95.30138317350362,89.01186870985491,-30.0,3.0
3.0,7.0,217.4128175328817,37.57052512240485,-30.0,7.0
3.0,5.0,282.1425041377896,80.86860634278916,-26.0,9.0
7.0,5.0,146.09190743214972,40.93591702025093,-20.0,4.0
4.0,7.0,8.385296010436614,44.15880857172037,-20.0,0.0
4.0,5.0,26.707547281540883,83.82642123908067,-22.0,0.0
5.0,5.0,226.33126189379718,24.30943412798414,-23.0,7.0
7.0,0.0,220.5551478392057,72.36373616374368,-30.0,7.0
5.0,7.0,36.692240076085405,56.22252050631296,-28.0,1.0
4.0,5.0,128.38518261534605,89.63295962479586,-22.0,4.0
3.0,3.0,202.2421173518701,14.091623477358858,-24.0,6.0
3.0,4.0,58.62995075760227,56.86582299634519,-26.0,1.0
7.0,5.0,326.12315847679974,21.51679845022047,-29.0,10.0
3.0,0.0,296.1552897263614,36.473955422426805,-23.0,9.0
0.0,5.0,179.94135088925194,80.49894572359926,-25.0,5.0
2.0,1.0,354.5458633378739,46.32219188198473,-28.0,11.0
6.0,1.0,318.38398139694056,46.83702872868071,-24.0,10.0
0.0,4.0,236.75785880849844,29.47240291751944,-26.0,7.0
4.0,4.0,24.132209523578545,23.281876565228643,-27.0,0.0
1.0,2.0,4.316863694735596,86.27366930958217,-26.0,0.0
7.0,1.0,231.2165808316663,64.23486248103805,-21.0,7.0
7.0,0.0,90.05288779201443,44.27441471313559,-21.0,3.0
1.0,7.0,220.73160772800003,45.00898941329187,-22.0,7.0
5.0,0.0,12.908255471540874,49.88350785927392,-23.0,0.0
5.0,5.0,71.87870174505149,21.567907512653647,-23.0,2.0
5.0,6.0,91.88448733994598,68.6034255979494,-28.0,3.0
2.0,4.0,187.01090588168427,84.46679052114112,-23.0,6.0
1.0,2.0,176.92980268614158,37.41814566463893,-22.0,5.0
3.0,5.0,91.50935707152593,22.774669954270905,-26.0,3.0
1.0,6.0,303.36445430385197,10.290940255821429,-24.0,10.0
2.0,7.0,359.60272838500026,41.42075354996503,-26.0,11.0
3.0,7.0,216.89173108967955,58.54201665052885,-29.0,7.0
0.0,2.0,310.8916293686222,74.56306810415101,-21.0,10.0
2.0,5.0,11.98660190040906,39.269442495851834,-22.0,0.0
5.0,0.0,316.8833032383178,56.288319429881426,-24.0,10.0
4.0,6.0,161.6874790864108,68.74228884561796,-20.0,5.0
3.0,7.0,257.7674256423007,71.47181931842908,-28.0,8.0
4.0,1.0,341.21729324386797,58.88798094864972,-20.0,11.0
0.0,5.0,301.20520573819266,82.71609863540594,-29.0,10.0
4.0,5.0,171.52018543871816,6.399324217328979,-28.0,5.0
4.0,3.0,161.92900729977882,46.582754688829795,-28.0,5.0
3.0,1.0,329.4485382795649,43.698815541211204,-26.0,10.0
0.0,0.0,143.17188711679094,69.19133945522192,-23.0,4.0
2.0,1.0,277.49877466596917,81.49994606359112,-22.0,9.0
0.0,1.0,150.270619798453,6.565354769584493,-24.0,5.0
1.0,4.0,351.0689022656183,61.561865276011375,-23.0,11.0
0.0,2.0,194.9942569185468,53.01938598709745,-29.0,6.0
4.0,1.0,26.227157249278857,45.30814220755678,-26.0,0.0
1.0,7.0,163.55965459908361,88.11830926107645,-24.0,5.0
4.0,7.0,225.32469705221945,11.298984278909082,-25.0,7.0
4.0,3.0,124.23025934388237,14.385202581342766,-30.0,4.0
1.0,1.0,138.4004634205867,12.898516339117178,-28.0,4.0
0.0,4.0,71.31803249342248,20.048854326262596,-23.0,2.0
4.0,3.0,87.61090350658486,52.84743987286794,-29.0,2.0
5.0,2.0,268.10948852480425,82.00884751304585,-22.0,8.0
5.0,3.0,331.2257842672514,16.760670781891367,-28.0,11.0
1.0,5.0,109.57090568677201,13.500190049317496,-23.0,3.0
6.0,0.0,270.2330718496048,8.67985017687728,-28.0,9.0
1.0,6.0,221.41066853334718,84.0900303582495,-29.0,7.0
4.0,4.0,182.1476279177287,0.564848239677036,-28.0,6.0
4.0,0.0,153.36596778286028,54.787272887127294,-20.0,5.0
7.0,5.0,90.4515895434376,6.414203335397173,-24.0,3.0
6.0,2.0,248.98094655115736,46.53086930431846,-22.0,8.0
3.0,7.0,342.38307563393016,4.97213834940628,-25.0,11.0
6.0,4.0,325.1139879624004,74.1170375146773,-27.0,10.0
0.0,6.0,198.6197450671994,80.56754533450038,-27.0,6.0
2.0,6.0,294.72219162104597,47.33435575579457,-29.0,9.0
5.0,1.0,178.88665656422089,5.826877634755298,-29.0,5.0
0.0,1.0,171.23108401025448,49.090006906925005,-24.0,5.0
6.0,4.0,218.84051277943962,34.80972704278403,-28.0,7.0
3.0,3.0,7.8629430781508045,69.70049574338225,-29.0,0.0
6.0,0.0,239.5392604562832,77.60597879388231,-23.0,7.0
6.0,7.0,325.2329647704623,60.89622911752237,-30.0,10.0
3.0,4.0,99.17671534660889,82.29992438542985,-28.0,3.0
1.0,1.0,243.8841660264404,3.075837393438292,-30.0,8.0
0.0,5.0,197.57635292748452,7.438270815869727,-30.0,6.0
0.0,4.0,135.90395951983606,50.687217133221566,-28.0,4.0
3.0,3.0,2.2835676349093954,4.129242100716346,-22.0,0.0
7.0,5.0,33.02585907569584,56.78303865786548,-25.0,1.0
3.0,0.0,50.99594593806957,74.09738060274151,-27.0,1.0
2.0,0.0,110.24954919137555,66.94626445774148,-30.0,3.0
3.0,2.0,332.0396508206684,75.2607934482166,-25.0,11.0
0.0,4.0,99.2918025382489,14.155095761861368,-26.0,3.0
7.0,0.0,233.91904625755404,87.2858401793935,-29.0,7.0
3.0,6.0,305.5342935800982,36.085824244972656,-26.0,10.0
7.0,0.0,94.08234948554583,19.76599147254464,-29.0,3.0
1.0,7.0,328.222960018913,89.46043720285904,-23.0,10.0
3.0,0.0,114.13142233166413,50.19419174110388,-26.0,3.0
7.0,5.0,294.70106375525427,35.365616662870735,-30.0,9.0
0.0,0.0,310.20948735059403,49.914369201665636,-25.0,10.0
0.0,2.0,327.25297813701826,69.3697112054861,-20.0,10.0
0.0,5.0,206.36350151775923,37.75374976627698,-27.0,6.0
7.0,6.0,215.41741266497252,64.68938245913267,-24.0,7.0
6.0,5.0,320.186326054599,77.48467035905539,-21.0,10.0
1.0,6.0,0.49227977345688545,50.101667874989644,-27.0,0.0
6.0,2.0,124.25633776133192,56.68800122187909,-23.0,4.0
5.0,6.0,57.15878148709427,23.308708735899536,-25.0,1.0
5.0,4.0,285.5497077736063,46.00543923593047,-21.0,9.0
7.0,1.0,273.97203929666483,14.259465061521581,-21.0,9.0
0.0,7.0,340.2102703407142,67.27964129364229,-27.0,11.0
2.0,4.0,73.69800490627765,30.471858933328456,-28.0,2.0
5.0,3.0,68.64916580896269,22.34804750383431,-23.0,2.0
1.0,7.0,274.73615944943884,79.67453394579559,-28.0,9.0
1.0,2.0,33.666758317403065,65.34697911026139,-24.0,1.0
7.0,5.0,215.91385450330583,77.75538104364931,-24.0,7.0
6.0,7.0,214.66949986980765,51.00451939923026,-29.0,7.0
3.0,3.0,360.8755717345871,18.616974002802785,-20.0,12.0
1.0,2.0,277.8509763958992,35.917741728244934,-27.0,9.0
2.0,1.0,216.92453450363274,21.331035340271963,-20.0,7.0
6.0,1.0,16.225424341228663,61.274134687111186,-28.0,0.0
1.0,7.0,196.90253571706424,16.572246002974904,-20.0,6.0
7.0,4.0,357.0058201818133,82.51963946953346,-24.0,11.0
7.0,7.0,142.2788500517542,86.27865661960864,-29.0,4.0
7.0,2.0,122.14536696682978,20.146544838095085,-21.0,4.0
7.0,0.0,190.34902693024762,73.31758601854878,-25.0,6.0
3.0,3.0,7.266196341446534,41.73064850281075,-27.0,0.0
3.0,5.0,281.4492762561081,16.555756982352772,-24.0,9.0
4.0,7.0,209.70150997988708,53.57687607103042,-24.0,6.0
2.0,4.0,275.0942431520978,56.367143818340764,-25.0,9.0
2.0,2.0,65.56631166323926,68.58231443776802,-20.0,2.0
5.0,3.0,171.70390483357022,66.5747010767091,-30.0,5.0
0.0,2.0,311.6553996444997,29.293995066404744,-26.0,10.0
1.0,5.0,231.29826274473692,27.98731628958281,-20.0,7.0
6.0,1.0,297.94906043376994,37.900748996281855,-27.0,9.0
1.0,6.0,93.19921421549898,43.23421670867013,-26.0,3.0
2.0,2.0,271.0925370795902,20.987905776382778,-23.0,9.0
6.0,1.0,188.1873192372025,63.471598977434724,-21.0,6.0
0.0,1.0,7.18201894279704,49.76410960524325,-25.0,0.0
2.0,5.0,271.16862839539385,6.917943496392095,-26.0,9.0
6.0,0.0,263.8659385120334,62.44985461847611,-20.0,8.0
7.0,3.0,119.30281939268393,29.517541491443133,-30.0,3.0
1.0,4.0,25.151568745993888,48.281248083121966,-24.0,0.0
5.0,7.0,89.1015834598588,63.03883970009622,-21.0,2.0
5.0,1.0,117.9884237854086,7.8158805056587335,-20.0,3.0
3.0,4.0,213.41667699176696,47.511850717988494,-23.0,7.0
7.0,4.0,277.38590174395256,38.66354195823025,-29.0,9.0
3.0,1.0,271.8960803588172,80.27931339373133,-24.0,9.0
3.0,5.0,193.70115000804935,54.738379833314305,-25.0,6.0
6.0,2.0,239.49389495734735,18.967777631645642,-25.0,7.0
2.0,1.0,221.4196389638479,21.336118546632388,-21.0,7.0
1.0,4.0,298.39491723411027,41.677413708896346,-29.0,9.0
7.0,5.0,222.07404355027703,47.446582559353075,-30.0,7.0
5.0,6.0,109.77476965962816,34.39627417966399,-29.0,3.0
4.0,7.0,234.94498010382003,37.133318473916916,-28.0,7.0
0.0,4.0,120.29692607941689,40.49431976164261,-23.0,4.0
4.0,4.0,356.5603235717922,35.1790805158161,-25.0,11.0
0.0,4.0,66.30399091559268,52.43176047612192,-24.0,2.0
7.0,1.0,352.8636640616502,50.051952453075124,-24.0,11.0
7.0,3.0,192.51959142460143,33.28490643195085,-23.0,6.0
6.0,6.0,20.98613486402141,81.89284698794474,-21.0,0.0
6.0,1.0,355.12201604606133,85.8097476135323,-25.0,11.0
5.0,5.0,231.6485322772129,65.35946577640222,-29.0,7.0
5.0,5.0,217.70359278146546,9.9917558575686,-25.0,7.0
2.0,0.0,28.414111203519912,37.61247288589091,-25.0,0.0
0.0,7.0,346.1650733108968,22.482117541461495,-25.0,11.0
4.0,6.0,359.20018198065185,12.072957109582488,-25.0,11.0
0.0,7.0,313.011504662537,51.520598629550186,-24.0,10.0
4.0,2.0,297.7533785877846,71.46480708298829,-26.0,9.0
6.0,4.0,318.13185071494604,12.702069755521958,-29.0,10.0
0.0,0.0,312.3722995980447,88.6235551644643,-21.0,10.0
6.0,1.0,135.27613383420763,56.62708977493806,-27.0,4.0
6.0,1.0,162.26351834651874,31.21365934800303,-30.0,5.0
5.0,5.0,305.51779000081893,36.26459373451281,-29.0,10.0
4.0,1.0,191.62510963417265,65.48552820571881,-30.0,6.0
7.0,4.0,318.3998453060829,24.306984087584212,-23.0,10.0
3.0,3.0,164.3749903319579,23.614600503755664,-28.0,5.0
1.0,1.0,227.14766288663773,55.0848539346424,-21.0,7.0
1.0,1.0,244.40088822854037,27.064157368911395,-25.0,8.0
1.0,2.0,351.43401223353163,26.592019969955597,-22.0,11.0
0.0,2.0,294.60180989581056,26.770566219493986,-25.0,9.0
4.0,1.0,22.70785036831085,18.066851484835198,-29.0,0.0
5.0,6.0,359.93372330094735,87.8010802078338,-29.0,11.0
7.0,5.0,254.46342460299752,24.304185536407356,-30.0,8.0
7.0,6.0,31.552745756178652,39.18419196017959,-26.0,1.0
5.0,0.0,155.18815271163083,49.68652710959645,-23.0,5.0
6.0,5.0,260.2460222961742,63.989487576845846,-25.0,8.0
6.0,4.0,293.64757833498766,51.34510835722241,-29.0,9.0
2.0,1.0,106.5980605220064,17.875306331470917,-29.0,3.0
6.0,2.0,170.19075685704618,68.10795384801088,-24.0,5.0
5.0,1.0,215.71455516215556,38.312784873735716,-29.0,7.0
4.0,5.0,2.5827454610092477,0.7255393382075681,-21.0,0.0
3.0,5.0,239.9631322142313,84.8353736879443,-30.0,7.0
3.0,6.0,76.53900790847214,42.893440248280726,-27.0,2.0
1.0,5.0,80.61372437437947,29.68203492273788,-22.0,2.0
2.0,6.0,17.521376557469583,43.23992529838534,-28.0,0.0
7.0,7.0,122.25269644252418,29.0885700166698,-29.0,4.0
1.0,6.0,355.98640855673176,41.99934369763298,-27.0,11.0
0.0,7.0,59.523535806656305,64.35206744690026,-20.0,1.0
0.0,4.0,152.10311614905976,39.93033013845954,-25.0,5.0
1.0,6.0,32.79829244047858,58.16642448409884,-20.0,1.0
3.0,3.0,224.38896428912633,41.476436753360545,-28.0,7.0
3.0,1.0,324.7725387943557,6.963005057662722,-20.0,10.0
4.0,5.0,309.4289358444934,2.5471165427117706,-23.0,10.0
6.0,5.0,341.082623665983,36.205666679732204,-27.0,11.0
5.0,0.0,293.48812832847136,70.19895874388102,-28.0,9.0
5.0,4.0,293.4450294923599,37.29533108091702,-20.0,9.0
5.0,6.0,335.93060866239546,7.360821669032998,-21.0,11.0
4.0,7.0,302.6968143276616,6.555185595075425,-30.0,10.0
7.0,5.0,312.0539309307852,65.50930733260053,-20.0,10.0
1.0,1.0,153.66394102055443,59.21102610326457,-28.0,5.0
0.0,0.0,35.097644788999375,14.639921677170854,-22.0,1.0
7.0,1.0,153.10175189073794,71.05854612719199,-22.0,5.0
7.0,3.0,311.97029941156677,14.125413680884208,-21.0,10.0
2.0,7.0,138.91686166898594,19.36278375405585,-20.0,4.0
3.0,1.0,196.989973741909,10.344036988801872,-27.0,6.0
6.0,0.0,115.96207344761243,24.724808861382137,-21.0,3.0
3.0,3.0,290.5962068558825,71.21060806358658,-30.0,9.0
4.0,5.0,226.3298781784607,80.5009187912736,-22.0,7.0
7.0,4.0,317.22208229833,29.785646509026957,-28.0,10.0
4.0,0.0,95.62869938226004,35.649184041240545,-29.0,3.0
5.0,3.0,183.23282575701575,34.7391801001824,-25.0,6.0
2.0,7.0,357.2600093934521,79.36386835209895,-25.0,11.0
2.0,2.0,350.59726525414294,80.94234259669443,-30.0,11.0
4.0,5.0,222.9571779326887,66.82749398785305,-26.0,7.0
6.0,6.0,132.36138320184875,44.976491228691216,-25.0,4.0
6.0,6.0,3.392939214630856,63.18874416467618,-25.0,0.0
3.0,4.0,216.99216672098066,29.602610128637856,-21.0,7.0
3.0,3.0,178.11428756296743,54.18705837953304,-25.0,5.0
3.0,6.0,41.127781192497196,43.21038875924339,-24.0,1.0
2.0,1.0,127.0767194543708,68.25635639387227,-21.0,4.0
2.0,7.0,325.1332463959568,58.07823506965287,-25.0,10.0
2.0,5.0,352.9272619506707,3.6353640598832326,-20.0,11.0
4.0,1.0,152.15395991004291,83.24797592395063,-20.0,5.0
1.0,0.0,129.49622110347553,82.76819981380025,-28.0,4.0
1.0,2.0,37.47157874267673,86.44807602561785,-22.0,1.0
2.0,0.0,96.00652981941896,48.50076737365135,-27.0,3.0
6.0,7.0,7.085165393188261,88.56244801931966,-20.0,0.0
2.0,5.0,139.4444046643404,5.792732081765603,-24.0,4.0
6.0,7.0,326.37013946078866,83.56116659096874,-29.0,10.0
1.0,1.0,144.8554053892966,27.751248833043217,-29.0,4.0
2.0,2.0,131.01233459381405,14.842130101103022,-24.0,4.0
2.0,7.0,347.4049816337225,40.90692726993666,-29.0,11.0
5.0,1.0,193.67446944499974,85.00091460787996,-23.0,6.0
3.0,5.0,178.0372883407226,3.1890379232751584,-29.0,5.0
2.0,6.0,55.783894078215866,34.829808323255094,-27.0,1.0
2.0,0.0,40.400019771854964,31.123987497002595,-22.0,1.0
2.0,2.0,337.34979839771927,8.593539103595724,-28.0,11.0
7.0,4.0,347.8786859044728,68.47487608787479,-27.0,11.0
1.0,0.0,242.16204401998917,73.93542332257687,-24.0,8.0
5.0,4.0,217.6513161098875,9.19786448185621,-30.0,7.0
0.0,7.0,194.418834877753,46.756160925242426,-30.0,6.0
4.0,2.0,63.93328611038057,4.553480373583763,-23.0,2.0
2.0,3.0,261.8027290473254,39.257601138838844,-21.0,8.0
1.0,1.0,198.96490317888342,43.39825101755913,-23.0,6.0
4.0,6.0,71.85109466812402,68.11021415021379,-23.0,2.0
1.0,3.0,349.4022519966698,85.37099338712322,-26.0,11.0
0.0,6.0,129.05697617802542,69.21814211974369,-24.0,4.0
3.0,0.0,130.83591958148318,41.7239714426936,-23.0,4.0
6.0,5.0,174.64072232996313,33.95657554779766,-20.0,5.0
4.0,7.0,243.97552070996292,65.1303368806347,-30.0,8.0
6.0,0.0,270.20996138525277,32.94026842864519,-20.0,9.0
3.0,7.0,352.3346963653278,65.94869323801645,-23.0,11.0
5.0,7.0,182.26458564101318,33.87781762412098,-20.0,6.0
7.0,4.0,194.83412796681858,40.85592648510936,-24.0,6.0
